Fecha,AAPL,GC=F,MSFT,SPY,WALMEX.MX
2022-07-28,154.39561462402344,1750.300048828125,268.0150451660156,385.9132385253906,65.33578491210938
2022-07-29,159.458740234375,1762.9000244140625,272.21356201171875,391.53936767578125,65.54883575439453
2022-08-01,158.47747802734375,1769.0,269.5665588378906,390.37994384765625,63.711265563964844
2022-08-02,157.00567626953125,1771.0999755859375,266.4733581542969,387.8044128417969,62.22877502441406
2022-08-03,163.01077270507812,1758.0,273.8909912109375,393.8773193359375,62.885677337646484
2022-08-04,162.69676208496094,1788.5,275.03521728515625,393.6111755371094,61.92695999145508
2022-08-05,162.47080993652344,1772.9000244140625,274.3176574707031,392.9459533691406,62.077877044677734
2022-08-08,161.9990997314453,1786.800048828125,271.80633544921875,392.48974609375,63.063232421875
2022-08-09,162.04824829101562,1794.0,273.7261657714844,390.93115234375,63.17863082885742
2022-08-10,166.29302978515625,1795.5999755859375,280.3778076171875,399.14227294921875,63.471580505371094
2022-08-11,165.5561065673828,1789.699951171875,278.3028259277344,399.14227294921875,63.675750732421875
2022-08-12,169.1032257080078,1798.5999755859375,283.0443420410156,405.89935302734375,63.72013854980469
2022-08-15,170.1742401123047,1781.4000244140625,284.55694580078125,407.5719299316406,63.53371810913086
2022-08-16,170.01705932617188,1773.199951171875,283.820068359375,408.37030029296875,63.87992477416992
2022-08-17,171.5105743408203,1760.300048828125,283.0718688964844,405.4716796875,64.63448333740234
2022-08-18,171.11752319335938,1755.300048828125,281.9543762207031,406.6501770019531,64.687744140625
2022-08-19,168.53334045410156,1747.5999755859375,278.0481872558594,401.185546875,63.40056228637695
2022-08-22,164.65211486816406,1734.0,269.88604736328125,392.8319091796875,62.219905853271484
2022-08-23,164.31802368164062,1746.800048828125,268.61309814453125,391.88153076171875,63.03660202026367
2022-08-24,164.61277770996094,1747.800048828125,267.9814758300781,393.135986328125,61.72278594970703
2022-08-25,167.06927490234375,1757.699951171875,270.95489501953125,398.6861267089844,61.8470573425293
2022-08-26,160.77088928222656,1736.0999755859375,260.49951171875,385.19091796875,60.97710037231445
2022-08-29,158.56988525390625,1736.5999755859375,257.72052001953125,382.64398193359375,60.84394073486328
2022-08-30,156.14288330078125,1723.199951171875,255.52447509765625,378.4433898925781,59.8408317565918
2022-08-31,154.48231506347656,1712.800048828125,254.06695556640625,375.5638122558594,58.44710922241211
2022-09-01,155.20944213867188,1696.5999755859375,253.02731323242188,376.7422790527344,61.873687744140625
2022-09-02,153.0968780517578,1709.800048828125,248.8101348876953,372.7696533203125,61.57187271118164
2022-09-05,153.0968780517578,1709.800048828125,248.8101348876953,372.7696533203125,62.56611251831055
2022-09-06,151.8391876220703,1700.4000244140625,246.07972717285156,371.3631896972656,62.6460075378418
2022-09-07,153.2443084716797,1715.300048828125,250.78265380859375,378.0346984863281,62.9655876159668
2022-09-08,151.77041625976562,1708.0,251.2004852294922,380.50567626953125,64.92743682861328
2022-09-09,154.62973022460938,1716.199951171875,256.97235107421875,386.4169921875,65.7086181640625
2022-09-12,160.58416748046875,1728.0999755859375,259.1003723144531,390.5700378417969,66.59632873535156
2022-09-13,151.1611785888672,1705.0,244.8553924560547,373.5870056152344,65.75300598144531
2022-09-14,152.6056365966797,1696.5,245.078857421875,375.01263427734375,64.85641479492188
2022-09-15,149.71678161621094,1665.4000244140625,238.43251037597656,370.7550048828125,64.94519805908203
2022-09-16,148.0758514404297,1671.699951171875,237.81068420410156,367.92645263671875,64.94519805908203
2022-09-19,151.79006958007812,1666.199951171875,237.59689331054688,370.77972412109375,65.13160705566406
2022-09-20,154.1679229736328,1659.699951171875,235.58547973632812,366.5237731933594,67.5550765991211
2022-09-21,151.04327392578125,1664.5999755859375,232.1845703125,360.1302185058594,67.6260757446289
2022-09-22,150.08033752441406,1670.800048828125,234.15711975097656,357.1051940917969,66.33889770507812
2022-09-23,147.810546875,1645.300048828125,231.18373107910156,351.12188720703125,65.08721160888672
2022-09-26,148.14463806152344,1623.300048828125,230.72705078125,347.64837646484375,64.35929870605469
2022-09-27,149.1173858642578,1626.699951171875,229.7165069580078,346.7608947753906,64.49246215820312
2022-09-28,147.23085021972656,1660.4000244140625,234.2445526123047,353.5838623046875,64.2705307006836
2022-09-29,139.9989776611328,1658.5,230.77565002441406,346.1979064941406,64.785400390625
2022-09-30,135.7935333251953,1662.4000244140625,226.3058624267578,340.8444519042969,62.78804397583008
2022-10-03,139.96954345703125,1692.9000244140625,233.92388916015625,349.8431091308594,63.42719650268555
2022-10-04,143.55599975585938,1721.0999755859375,241.83343505859375,360.68365478515625,63.73789596557617
2022-10-05,143.8507080078125,1711.4000244140625,242.14437866210938,359.8438720703125,64.4658203125
2022-10-06,142.8976287841797,1711.699951171875,239.80258178710938,356.1318664550781,65.0428237915039
2022-10-07,137.65061950683594,1700.5,227.60794067382812,346.1979064941406,63.915435791015625
2022-10-10,137.97488403320312,1667.300048828125,222.7592010498047,343.5545654296875,64.57234191894531
2022-10-11,136.55996704101562,1678.699951171875,219.02793884277344,341.3788757324219,65.2381362915039
2022-10-12,135.9311065673828,1670.300048828125,219.35830688476562,340.2528076171875,65.25588989257812
2022-10-13,140.50013732910156,1670.0,227.60794067382812,349.232421875,64.49246215820312
2022-10-14,135.9703826904297,1641.699951171875,222.0887451171875,341.27386474609375,63.56034851074219
2022-10-17,139.9302520751953,1657.0,230.80479431152344,350.04364013671875,63.063232421875
2022-10-18,141.2468719482422,1649.0,231.74732971191406,354.1564636230469,63.471580505371094
2022-10-19,141.35496520996094,1627.5,229.7845001220703,351.6467590332031,63.1875114440918
2022-10-20,140.89315795898438,1630.800048828125,229.46385192871094,348.69805908203125,64.86528778076172
2022-10-21,144.70558166503906,1651.0,235.2648162841797,357.1719665527344,66.3566665649414
2022-10-24,146.8476104736328,1648.699951171875,240.2495880126953,361.54248046875,66.409912109375
2022-10-25,149.68728637695312,1652.800048828125,243.5630340576172,367.3157958984375,67.00467681884766
2022-10-26,146.74935913085938,1664.0,224.7706298828125,364.54840087890625,68.12319946289062
2022-10-27,142.2786102294922,1660.699951171875,220.3300018310547,362.60174560546875,67.38640594482422
2022-10-28,153.02810668945312,1639.5999755859375,229.1917724609375,371.2282409667969,66.88040161132812
2022-10-31,150.66989135742188,1635.9000244140625,225.55764770507812,368.5467834472656,67.94566345214844
2022-11-01,148.02674865722656,1645.0,221.70977783203125,366.93408203125,69.8808822631836
2022-11-02,142.5045623779297,1645.699951171875,213.86825561523438,357.7254638671875,69.8808822631836
2022-11-03,136.46168518066406,1627.300048828125,208.18389892578125,354.0419006347656,68.86888122558594
2022-11-04,136.19595336914062,1672.5,215.12176513671875,359.1377868652344,68.15870666503906
2022-11-07,136.72743225097656,1676.5,221.4182891845703,362.5730895996094,67.35089111328125
2022-11-08,137.29827880859375,1712.0999755859375,222.38998413085938,364.5293273925781,67.06681823730469
2022-11-09,132.7413330078125,1710.0999755859375,218.1533966064453,357.0192565917969,65.60209655761719
2022-11-10,144.55197143554688,1750.300048828125,236.10049438476562,376.6389465332031,65.15824127197266
2022-11-11,147.33726501464844,1766.0,240.11351013183594,380.2842712402344,64.52796173095703
2022-11-14,145.93971252441406,1773.5999755859375,234.71096801757812,377.04931640625,64.02195739746094
2022-11-15,147.6719207763672,1773.800048828125,235.1190643310547,380.2651062011719,63.75564193725586
2022-11-16,146.44161987304688,1773.0,235.54782104492188,377.3642272949219,64.77651977539062
2022-11-17,148.34121704101562,1760.800048828125,235.4990692138672,376.2095947265625,65.3582992553711
2022-11-18,148.9021759033203,1751.9000244140625,235.0508575439453,377.91766357421875,64.7674331665039
2022-11-21,145.6739501953125,1737.4000244140625,235.85960388183594,376.5435791015625,64.7674331665039
2022-11-22,147.80972290039062,1738.300048828125,238.76341247558594,381.61065673828125,67.79444885253906
2022-11-23,148.6856689453125,1744.9000244140625,241.2482147216797,384.0154113769531,68.38532257080078
2022-11-24,148.6856689453125,1744.9000244140625,241.2482147216797,384.0154113769531,67.99443817138672
2022-11-25,145.77239990234375,1753.300048828125,241.1605224609375,383.9295349121094,67.55811309814453
2022-11-28,141.94378662109375,1740.0999755859375,235.57704162597656,377.8031311035156,68.35804748535156
2022-11-29,138.94192504882812,1748.4000244140625,234.18360900878906,377.154296875,65.90369415283203
2022-11-30,145.69366455078125,1746.0,248.61485290527344,389.03485107421875,69.31251525878906
2022-12-01,145.96925354003906,1801.0999755859375,248.17637634277344,388.7485656738281,66.64908599853516
2022-12-02,145.4771270751953,1795.9000244140625,248.49790954589844,388.300048828125,68.16715240478516
2022-12-05,144.31570434570312,1767.4000244140625,243.80120849609375,381.3149108886719,66.14913940429688
2022-12-06,140.6544647216797,1769.300048828125,238.85108947753906,375.8182678222656,66.61273956298828
2022-12-07,138.7155303955078,1785.5,238.1202850341797,375.1789245605469,65.90369415283203
2022-12-08,140.39852905273438,1788.699951171875,241.07278442382812,378.1180725097656,65.9946060180664
2022-12-09,139.9163055419922,1798.0999755859375,239.14346313476562,375.29345703125,64.17656707763672
2022-12-12,142.2095489501953,1780.5,246.05213928222656,380.7041320800781,64.17656707763672
2022-12-13,143.17405700683594,1813.9000244140625,250.34934997558594,383.5860595703125,62.60397720336914
2022-12-14,140.94973754882812,1807.5,250.64166259765625,381.133544921875,62.83122253417969
2022-12-15,134.34559631347656,1777.199951171875,242.6416473388672,371.8103942871094,62.440345764160156
2022-12-16,132.3870086669922,1790.0,238.43212890625,367.4206848144531,64.17656707763672
2022-12-19,130.28079223632812,1787.699951171875,234.30055236816406,364.30517578125,64.62197875976562
2022-12-20,130.2119140625,1815.9000244140625,235.61602783203125,364.8035888671875,65.44009399414062
2022-12-21,133.31216430664062,1815.9000244140625,238.17877197265625,370.25830078125,65.81279754638672
2022-12-22,130.14300537109375,1787.0,232.09835815429688,364.9761657714844,66.04005432128906
2022-12-23,129.77886962890625,1795.9000244140625,232.62451171875,367.0756530761719,65.43101501464844
2022-12-26,129.77886962890625,1795.9000244140625,232.62451171875,367.0756530761719,64.63107299804688
